,3M_Rate,10Y_2Y_Curve,5y5y_Forward,Core_PCE,NFP,UnEmp,Hstarts,IP,ISM,Mich_Sent,Mich_Inf,CPI,3M_Rate_36mZ,10Y_2Y_Curve_36mZ,5y5y_Forward_36mZ,Core_PCE_36mZ,NFP_36mZ,UnEmp_36mZ,Hstarts_36mZ,IP_36mZ,ISM_36mZ,Mich_Sent_36mZ,Mich_Inf_36mZ,CPI_36mZ,3M_Rate_changeZ,10Y_2Y_Curve_changeZ,5y5y_Forward_changeZ,Core_PCE_changeZ,NFP_changeZ,UnEmp_changeZ,Hstarts_changeZ,IP_changeZ,ISM_changeZ,Mich_Sent_changeZ,Mich_Inf_changeZ,CPI_changeZ
1981-12-01,1.7711382911372509,-0.5366591276477328,2.3634095216842095,0.6898034347550789,-1.98117390506493,1.4049132385454175,-1.168098105098575,-1.8764036546295704,-2.4560945066281934,-1.74219397993102,1.0374220054943255,1.0854236223497844,-0.3938382418898798,1.386804621774981,1.290449314931924,-2.0235659456599717,-1.7656515425710768,1.9064609570460807,-1.4486071386132224,-1.105467240794251,-1.327289500950662,-0.43089450745218183,-2.50302158034042,-1.0271744040419708,-0.028670791859069567,-0.19719711005663143,0.16404800996923918,-1.4034513908793826,-0.2249633614301516,0.08126114334737444,0.28050127903371647,0.123573478994907,0.2972663434733471,0.2927215120632627,-1.356866758903819,0.3372803792396766
1982-01-01,2.1661763112469945,-0.9759797707232818,2.5896661557480023,1.9855050464151394,-2.2421064742558103,1.4656499260390439,-1.3367970789188162,-3.2257905497158434,-2.38713177936727,-1.2120143810610662,0.9181072075604861,0.15381326475437013,0.14313269529178588,0.7729917766607854,1.5670072781330227,-0.4440357075743061,-1.8814705976954995,1.8723679776662516,-1.5495258578184237,-1.9659467517026363,-1.209457417095504,0.6301480703754979,-2.389080404789119,-1.6050365548352368,0.5369709371816657,-0.6138128451141955,0.2765579632010986,1.5795302380856655,-0.1158190551244227,-0.034092979379829025,-0.10091871920520123,-0.8604795109083854,0.11783208385515809,1.0610425778276797,0.11394117555130112,-0.577862150793266
1982-02-01,2.4976767477027235,-1.4321877422980345,2.5140331833028324,0.7853150452891942,-0.6571827206519447,1.647859988519924,-1.2788854908909724,2.7256951288650986,-2.36989109755204,-1.5681051564214827,0.977764606527406,1.0656131727306704,0.5857551049435785,0.16928038212694443,1.3648260376917625,-2.0119999743440116,-0.22091726050210414,2.032469165528276,-1.3891793100342187,2.088363854041653,-1.1369470885717792,-0.04862597931283159,-2.1033189295463095,-0.9223891219487583,0.44262240965179267,-0.603711394533841,-0.20218124044126018,-1.5679642667697054,1.6605533371933954,0.1601011878620242,0.16034654778420498,4.0543106057442895,0.07251032852372474,-0.6787740496883296,0.2857614752428095,0.6826474328864784
1982-03-01,2.2766764567322375,-1.362499558956322,2.329686427762171,1.0399572485801065,-1.2708574667119779,1.7085966760135505,-1.115222307334022,-1.383479739849896,-2.6285013247805,-1.9241959317818995,0.3811906168582102,-0.7692954034369232,0.22763349094281882,0.2468871929846296,1.0082681534802354,-1.6075635184198747,-0.8198416041970403,1.9792392869344115,-1.1374550205246448,-0.6289318332447454,-1.2748580564928194,-0.7376700196112039,-2.429192912246408,-1.9997084762189947,-0.3581216140007597,0.07760681085768517,-0.3565578842115271,0.4044364559241369,-0.5989243436949362,-0.0532298785938643,0.25172428950957393,-2.7172956872863985,-0.13791096792104018,-0.6890440402983723,-0.3258739827000987,-1.0773193542702364
1982-04-01,2.2822014640064996,-1.3597358058429836,2.3279851289287263,0.825372755327364,-2.0198305819820974,1.8908067384944305,-1.1504728391770573,-1.5583782376047122,-2.4560945066281934,-1.6472364398349086,0.6794776116928082,2.416545011677396,0.2021550063542547,0.2399722986336331,0.9550437091990726,-1.7644781182413243,-1.5529704442170975,2.1096392696299935,-1.1190226719127985,-0.75704327186835,-1.0793515711529036,-0.17716369469888926,-1.9571751693476869,0.056280099829761066,-0.02547848458856411,-0.006914894350996514,-0.0532244442811628,-0.15691459982144962,-0.7331288400200572,0.13039998269558195,0.018432348611846283,-0.12811143862360452,0.19550648533991577,0.5605063249123147,0.47201774289872134,2.055988576048756
1982-05-01,2.113688742141504,-1.1702927885059735,2.2467906421025585,1.6322810113705275,-0.855298189852428,1.9515434259880569,-0.8785401649593553,-1.2051907504919719,-2.8526301883784972,-1.4889738730080568,-0.03641117591022705,1.9344384090648605,-0.08438927913919972,0.47066983249665767,0.7709969685578483,-0.7200647636667141,-0.27724075561584355,2.0547600372256913,-0.7465254265330837,-0.4841533805382106,-1.3222667948597064,0.14446171404608524,-2.3469551508198294,-0.25915209968724634,-0.28654428549345445,0.23069753386302458,-0.18404674064122428,1.0444133545746102,1.275729688601254,-0.05487923240430215,0.37249724537971474,0.27288989133013936,-0.24291522370680285,0.3216254087449745,-0.38977998147214254,-0.3154321995170074
1982-06-01,2.218663880352485,-1.1825749762328572,2.4690898230844627,1.3913134172971198,-1.8168830281669683,2.0730168009753096,-1.1882412661517383,-0.7459729860687503,-2.36989109755204,-1.6314101831522232,0.6198202127258883,1.9112561665964298,0.03856804227637277,0.4483809303986236,1.1126229680392132,-1.0038530795074336,-1.2798349570660108,2.0874494522115596,-1.1015889143226365,-0.16385377720296374,-0.8824283258808978,-0.1422375668153294,-1.6560571184985313,-0.2765269195158467,0.12295732141557249,-0.02228890209803408,0.34162599948136496,-0.2837883158407195,-1.0025942014501672,0.032689414985868304,-0.35506348778955277,0.3202996033352469,0.4398384689788086,-0.2866992808614146,0.6908980323212981,-0.01737481982860034
1982-07-01,1.9092634729938047,-0.8435157586007452,2.355779761060844,2.162290913480927,-2.3097556588608534,2.1944901759625632,-0.5235169513973553,-0.7075332110406345,-2.352650415736809,-1.655149568176251,0.8584498085935668,1.4436428308187783,-0.49120156187837777,0.8676397418591086,0.8674153914765665,-0.06768067862963996,-1.7013418380767094,2.114275942490652,-0.1701291031838445,-0.1328592769017968,-0.8207810631989398,-0.21512742851736202,-1.368829365158986,-0.5613161258471427,-0.5297696041547505,0.41925881146048505,-0.2452075765626467,0.9361724008777936,-0.42150688101069855,0.02682649027909223,0.931459811138792,0.030994500301166933,0.06164726268195797,-0.07288986170203263,0.2872277533395453,-0.28478920633129606
1982-08-01,1.1716750018798079,-0.21663718448510305,2.1231461716564315,1.171808530140699,-1.41098792053671,2.1944901759625632,-0.8256643671948021,-1.5537005114700686,-2.36989109755204,-1.655149568176251,0.7391350106597275,0.5430664693902278,-1.6570949653528455,1.570661499376087,0.3803302549590305,-1.2574247656699573,-0.6896940423270725,1.9617177518443625,-0.5490511829513398,-0.6972776944527775,-0.7902269654164696,-0.21942676731516977,-1.3817320998052764,-1.0819035361881812,-1.1658934034744677,0.7030217575169784,-0.48708513651753604,-1.1897440870403173,1.0116477957496368,-0.1525581906462894,-0.3789220797674953,-0.5644184175509808,0.030554097782470202,-0.00429933879780775,-0.012902734646290437,-0.5205874103410385
1982-09-01,0.9617247254578464,-0.40572835011527203,1.9008173468312162,0.6952614472105452,-1.5172937820589205,2.3767002384434424,-0.5789106442935539,-0.7006840993601833,-2.283687688475887,-1.3465375628638905,0.5601628137589688,-0.7847817719380884,-1.8873806519989218,1.2616961963907634,-0.1375311760238734,-1.7156762587659506,-0.7688914702969717,2.0729318962343193,-0.12550599583615474,-0.11022016094077342,-0.679934380798833,0.3992721040631818,-1.43550339018242,-1.7914132920180061,-0.2302856866460763,-0.30896530298532365,-0.5178614309829039,-0.45825149309599333,-0.07919742796989915,0.1112141443899568,0.4235451871151851,0.5870575335120041,0.11029258461763669,0.6186988713783516,-0.053771290377143455,-0.7095097558298249
1982-10-01,0.9037121490780938,-0.22994696560746306,1.4389218022960093,2.0900473421613253,-1.98117390506493,2.5589103009243224,-0.5058916854758376,-1.575749209250605,-2.180243597584503,-1.0220993008688435,0.6794776116928082,0.09423620731804706,-1.83632442125023,1.3872753223144565,-1.2009432370712314,-0.04225113112841842,-1.1960186079210555,2.1564961765484143,0.05191809966467402,-0.6620471648249077,-0.5604448590031529,1.0044676985261636,-1.261600614971981,-1.1851949367941883,0.0510562307486917,0.12557912592369314,-1.063412061047358,1.6734251276375323,-0.42712713762408383,0.08356428031409502,0.17742409550082877,-0.5518270038841342,0.11948952179568006,0.6051955944629818,0.17390277521043895,0.6062183552238178
1982-11-01,1.0031622800148126,-0.1914753111171736,1.3430450319188405,0.6976618723975957,-1.2322007897948106,2.8018570508988287,-0.0048305542784050385,-0.8415401394506361,-2.2147249612149635,-1.124969969306298,0.5601628137589688,-2.1017348482094835,-1.5887728928296883,1.3495339711676329,-1.438597490065585,-1.5945230488796756,-0.36931368295280237,2.2962722915729183,0.948843426570263,-0.1564607055761533,-0.5551026838403278,0.754513874915688,-1.2828891575241077,-2.2527166196463364,0.24755152842054184,-0.03774135114682364,-0.2376542529943535,-1.5522719177512572,0.8267049249682532,0.13977611502450404,0.896925326905589,0.5055864592487543,0.005342175162825091,-0.24995382361047558,-0.021288542552126755,-1.067521682852148
1982-12-01,0.9672497327321086,-0.059072863845398345,1.3881270767842753,0.4171707204456469,-0.7199998206423419,2.8018570508988287,-0.17856531836193693,-1.3189784031699867,-1.5940604158666618,-1.1407962259889823,0.08290362202361223,-1.6642535506787652,-1.5401010940556588,1.4141283863543754,-1.3682454217370086,-1.771107702497181,0.19721986099400626,2.1277652216804066,0.6866443909071782,-0.45523630366530754,-0.03996019789500511,0.6797973891329218,-1.562223060202693,-1.8570474859466326,0.048671798774029496,0.06459441518674258,0.07035206832857632,-0.17658465361750553,0.5665335439468087,-0.16850706989251174,-0.2621990356630848,-0.2987755980891542,0.5151424859453226,-0.07471648578276624,-0.27933390267858527,0.3956691336997038
1983-01-01,0.94514970363506,0.2119927590474857,1.3981848093358915,2.3620224194180652,0.41070797918480617,2.5589103009243224,0.5339990038937084,2.65550055444537,-1.042358597779281,-1.2594931511091212,-0.4540129686786643,0.5339716312529423,-1.478457531004782,1.6101507910302797,-1.3466719710064692,0.3832971697327423,1.3834845600257377,1.696666083222571,1.858468122090434,2.0679395937387364,0.41227609788981445,0.42140856172995605,-1.857973460224996,-0.6208851394644483,0.061643563050876704,0.19602240467590426,0.0215734507305394,2.1544048722299234,1.1862646990317314,-0.43109913845783554,1.1718237311832558,2.5231758974040437,0.45223629578481955,-0.2583888274029657,-0.295750400022303,1.2361623464821843
1983-02-01,1.0142122945633365,0.16774455555209747,1.4971618130853992,0.6925839899807902,-1.000260728291806,2.5589103009243224,0.8185211537696374,-1.1777275964089569,0.40585867470009174,-0.9271417607727332,-0.334698170744825,0.5267628538114194,-1.3081190824027507,1.4636255417245334,-1.0796474455377278,-1.4280224347361248,-0.09510467510150554,1.6040325975879952,2.1682461302619798,-0.3618383986929773,1.5483091612322128,1.0468847721388144,-1.6604258711383735,-0.5867283373608116,0.1703384486020314,-0.14652524930574629,0.26702452546874134,-1.811319604468867,-1.4785892351272432,-0.09263348563457585,0.30977800817154577,-2.4297779924317138,1.1360330633423983,0.6254762104088583,0.1975475890866225,0.034156802103636696
1983-03-01,1.0805123818544824,-0.08845395037030147,1.4115521573129612,-0.5975579880061227,0.1884320869110933,2.498173613430696,0.5843569065266162,0.9728395711345545,0.3196552656239386,-0.4365278036094923,-1.05058695834786,-0.35267857047706713,-1.1572462304383373,1.1580898142307199,-1.2281346582513937,-2.6482792731223754,1.1578702987825493,1.450736982453253,1.6615920937388753,0.9660409116092659,1.3989240159158605,1.912680209586252,-2.0532657508124337,-1.0338465841401758,0.15087285196441336,-0.3055357274938135,-0.14848721271366583,-1.2202568383862507,1.2529749738840548,-0.1532956151347422,-0.5066540365231045,1.3278793103022433,-0.14938514531635239,0.8657954374474377,-0.3928398796740602,-0.4471182467793642
1983-04-01,1.0418373309346478,-0.10829948079059785,1.3622924673395855,0.33835464872988047,0.6764726329903324,2.4374369259370687,0.24695895888613395,1.5874683287483935,0.3713773110696312,0.22026184872194263,-0.09606857487714669,0.5160598013574129,-1.1414233485204786,1.0746781610869292,-1.320996773655534,-1.5322440045721015,1.563458755604949,1.2958899441641978,1.074877997886884,1.2930735268322167,1.3530085013139488,2.937623125867175,-1.2758595044521994,-0.48952684283885006,0.015822881917858744,-0.08341165314379073,-0.09286211540414024,1.116035268550274,0.40558845682239975,-0.15484703828905522,-0.5867140958519912,0.3270326152229508,-0.04591551460191168,1.0249429162809227,0.7774062463602343,0.5443197413013258
1983-05-01,1.0363123236603853,-0.04483568550898041,1.3450799814633558,-0.5038035593105675,0.705465140678208,2.3767002384434424,1.0123990789063324,0.781309684200096,0.698950265559013,0.5526132390583317,-0.2153833728109857,0.07550508378333094,-1.139972337230681,1.137690578504139,-1.3779081643146553,-2.2121999994990396,1.5277767257790804,1.147648162474191,2.0598596602597015,0.7409239871024249,1.537325242516257,3.2132640272359962,-1.2895224511086512,-0.715115267941748,0.0014510112897976324,0.06301241741720975,-0.05691139065912143,-0.679955994926938,-0.035682029825868655,-0.1482417816900068,0.9849816623728174,-0.5521495397297917,0.18431674120230812,0.27564090136882147,-0.013662946656451735,-0.2255884251028979
1983-06-01,1.2020625418882496,-0.28612207122683603,1.4570490124800912,1.2101982871366224,1.1741773482988633,2.3767002384434424,0.9041295882455807,0.6539124656305926,0.9403198109722415,0.4655688273035637,-0.2153833728109857,0.07156026533550401,-0.9664461227457979,0.879470605306034,-1.1665801309769304,-0.44562339767697184,1.8834248781417657,1.0848888710041569,1.7622136783441977,0.6112035446998001,1.6507711090336294,2.716174192668754,-1.218250216286478,-0.673490858628781,0.17352621448488303,-0.25821997319810486,0.21132803333772499,1.7665766018220677,0.3556481523626853,-0.06275929147003412,-0.29764598191550373,-0.1297204424026248,0.11344586651737254,-0.4970898345672423,0.07127223482217326,0.04162440931296696
1983-07-01,1.282175147365051,-0.25901317879379354,1.6122345322080898,2.2976309236091086,1.362628648270055,1.9515434259880569,1.035060135091141,2.0234328656092306,1.9920014017013103,0.5130475973516188,-0.2153833728109857,1.3602486778404776,-0.8820930307696904,0.9538166713486925,-0.8348557114648366,0.665864984049109,1.9220176939469356,0.4937724374107691,1.8051385847378847,1.4689576690881212,2.2635165522162546,2.4909207397209885,-1.1629148447019535,0.043439707044509904,0.08435309197610752,0.07434606604265848,0.33172441951209375,1.1114883817260808,0.03859281580516982,-0.5911164335933878,0.04292490639368696,0.8577541243883211,0.6127454431826251,-0.22525345294776544,0.055335371584524395,0.7169305656732909
1983-08-01,1.3540002419304589,-0.16895940396207068,1.782151753198421,1.4683528242027577,-2.1358006127335996,2.0122801134816832,1.3497970265468147,1.428240024113995,1.9057979926251571,0.3626981588661102,-0.15572597384406633,0.05986810805256162,-0.7913624040870963,1.0498881645285876,-0.4618605540033534,-0.15025661825717357,-1.4684467376428352,0.5374092149004591,2.0567134622469685,1.0260962367955782,2.0081218075503195,2.0530010732954214,-1.0561523861060684,-0.7616902575705997,0.09073062668259402,0.09607149317989505,0.3729951574614832,-0.8161216023062825,-3.3904644315897707,0.043636777489690026,0.2515748775090838,-0.44286143229254304,-0.25539474466593504,-0.4379196664255671,0.10676245859588507,-0.8051299646151097
1983-09-01,1.2600751182680023,-0.07405568818306936,1.7206957084331407,0.8744035665487454,4.754752047751499,1.830070051000803,0.8462180002177367,2.0242224031042793,1.802353901733773,0.2835668754526843,-0.15572597384406633,0.48301328042740554,-0.8942633312358835,1.1116576400302332,-0.6204619453508742,-0.7274845930026208,3.906094425472493,0.26161036371834234,1.3723096339586252,1.4372375090297216,1.8063405788353268,1.7953396759549745,-1.0054991593910547,-0.45435708642954004,-0.10290092714878718,0.06176947550164558,-0.15860139134752077,-0.5772279747454472,5.374541163115328,-0.2757988511821168,-0.6844038282883433,0.41114127223414343,-0.2017812287149927,-0.2576613973404469,0.05065322671501371,0.3073331711410597
1983-10-01,1.1606249873312837,0.04026116438398053,1.6966898417983614,-0.33135846951592,0.6716405483756865,1.5871233010262977,0.8588074758759636,1.0026274931401598,2.129926856223156,0.23608810540462805,0.08290362202361223,0.9015116870792674,-0.980338658839747,1.1808951388152806,-0.6821869069815697,-1.927898876584576,0.8766746675749969,-0.09732553524412123,1.3473717387867727,0.7668191384843391,1.9186400176299538,1.6206905452863367,-0.7782442093537598,-0.14212541228245926,-0.0860753276038635,0.06923749878504748,-0.06172496163069552,-1.2004142835819551,-3.029419757897496,-0.3589358989624636,-0.02493789517185241,-0.6704183705453824,0.112299438794627,-0.17464913066863774,0.2272549500372949,0.31223167414708075
1983-11-01,1.1937750309768564,0.10032000644540423,1.7511627441839572,-0.029003961685322287,1.067871486776653,1.4049132385454175,1.035060135091141,0.28124897317828124,2.405777765266845,0.37852441554879446,-0.03641117591022705,0.8909845496952415,-0.8873820026824603,1.1829856378908845,-0.5394506078226574,-1.515630653080471,1.1499945570477248,-0.37761904214689007,1.498545595967352,0.3248167074146841,1.9955283216603714,1.697559944481348,-0.8310904731238578,-0.10604782999464321,0.09295665615728677,0.00209049907560388,0.14273629915891228,0.41226822350410486,0.2733198894727279,-0.28029350690276883,0.15117385718057919,-0.44200243106965503,0.07688830403041758,0.07686939919501135,-0.052846263770097934,0.036077582287816046
1983-12-01,1.2600751182680023,0.06486748242531855,1.7978685138502466,-0.8685553330713395,1.067871486776653,1.283439863558165,0.7908243073215382,0.5475900610334583,3.078164356060841,0.6238313941304156,-0.03641117591022705,0.03834865097555806,-0.7570181746891922,1.0894476461860985,-0.4218368146836365,-2.1928952092011182,1.1193025021762675,-0.5894534613935719,1.1755698134734527,0.5163131387387834,2.206563016770689,1.8606980761760408,-0.8004693074817686,-0.6545787321365636,0.13036382799326807,-0.09353799170478605,0.11761379313902093,-0.6772645561206472,-0.03069205487145732,-0.21183441924668184,-0.32297578249389924,0.19149643132409927,0.21103469511031747,0.1631381316946927,0.030621165642089165,-0.5485309021419204
1984-01-01,1.2324500818966917,0.10690327574593805,1.7540803224465764,0.5001650025273265,1.493094932865495,1.1012298010772847,1.3170643898354246,2.740135059696308,1.4575402654291605,1.0907059662696277,-0.2153833728109857,1.7140867375303188,-0.7479046070147963,1.0785315521340213,-0.514754627889962,-0.7589305347093342,1.3570043434246306,-0.8750548065667809,1.6989414907062688,1.9101150712379646,1.20221448471129,2.199538161771275,-0.9434615136954692,0.5542004470324748,0.009113567674395862,-0.010916094052077163,-0.09291781320632547,1.433964674491784,0.23770184124836313,-0.285601345173209,0.5233716772328161,1.3938019324991813,-1.0043485320593988,0.33884008559523426,-0.14299220621370057,1.2087791791690385
1984-02-01,1.284937651002182,0.13374898457393317,1.8081413314303914,2.0670789829514358,1.6912104020659782,0.9797564260900316,2.2310603226227013,0.40007350969899047,1.595465719951005,0.8770515010533787,-0.15572597384406633,0.02602359033691249,-0.6340156163103821,1.0518423276098197,-0.37033294387271737,0.9707502812492854,1.4157224356955065,-1.0749861324780257,2.4156902306616965,0.29488975378560583,1.2201358397418562,1.8033422823517797,-0.853055277693156,-0.6412665257305202,0.11388899070441427,-0.026689224524201638,0.1444216840172446,1.7296808159586197,0.05871809227087588,-0.19993132591124474,0.7167487399554278,-1.6152253174523588,0.017921355030566133,-0.3961958794194953,0.09040623600231312,-1.1954669727629952
1984-03-01,1.403725307398818,0.07745025869645751,1.9617354448333248,0.7420526670805606,0.6668084637610405,0.9797564260900316,0.7278769290304034,0.495606349650678,1.1816893563854702,1.1619241213417115,-0.09606857487714669,0.4381537956873981,-0.43465045406088426,0.9305818866765256,-0.0071963572924766675,-0.4632669308172425,0.6929047233581416,-1.0987981387535044,0.8403209315786495,0.36127255990017937,0.9509747755196968,1.9472821222686938,-0.7455016461359034,-0.32723291908216184,0.1993651622494978,-0.12126044093329402,0.36313658658024073,-1.434017212066528,-0.7228177123373649,-0.023812006275478748,-1.575369299083047,0.06638280611457353,-0.26916106422215946,0.14393983991691406,0.10755363155725262,0.3140336066483584
